step,type,origin_account,destination_account,amount,oldbalanceOrg,newbalanceOrig,oldbalancedest,newbalancedest,isFraud,isFlaggedFraud
389,CASH_OUT,62546150,35527001,99262.6285898025,128555.310011973,29292.68142217052,83993.72809808525,183256.35668788775,0,0
560,TRANSFER,40995723,87403855,69836.81374822748,117536.95007900216,47700.13633077468,230847.87995758108,300684.69370580855,0,0
224,CASH_IN,79752031,83631871,29386.50912072621,179158.5745789412,208545.0836996674,56113.12456725701,85499.63368798321,0,0
3,DEBIT,97748909,78316036,67208.53352513113,130637.43783156248,197845.97135669363,97103.7709212731,164312.30444640422,0,0
372,PAYMENT,28308032,87859958,128977.9171599854,69810.48489231027,5321.526312317568,127630.93158492503,256608.84874491044,1,0
687,PAYMENT,60189147,85619585,37178.981191799896,193245.14514116407,230424.126332964,152283.11360533652,189462.0947971364,0,0
446,CASH_OUT,71683570,65677122,1781.2079224328077,160323.89719640673,158542.68927397393,72722.91972452406,74504.12764695687,0,0
611,CASH_IN,50303113,85893976,70322.94647970094,126083.52367627088,196406.47015597185,34451.04742176106,104773.993901462,0,0
116,TRANSFER,97595379,55989430,2179.7925266014067,58585.04068062458,56405.248154023175,183186.0127324898,185365.8052590912,0,0
270,PAYMENT,73018981,92995262,63122.49592522652,74708.05926285911,137830.55518808562,86589.16597207673,149711.66189730325,0,0
447,CASH_OUT,37391223,95671823,16370.012709368082,133993.98481933132,117623.97210996324,174371.46642678368,190741.47913615176,0,0
368,CASH_IN,61539611,19377295,56564.69673952685,14396.163692664344,70960.8604321912,46308.8145822607,102873.51132178755,0,0
253,CASH_IN,86435142,29914395,50396.2634078062,51336.11833005269,101732.38173785889,144342.03055644524,194738.29396425144,0,0
317,CASH_OUT,34981477,27622870,1361.229094195195,142780.1866793196,141418.9575851244,159776.82976547576,161138.05885967097,0,0
415,CASH_OUT,14274577,66236994,36292.95304134039,96003.7019689242,59710.748927583794,15547.061046728073,51840.01408806846,0,0
95,TRANSFER,94649399,28797056,60113.10582795632,80478.71296288603,20365.60713492972,100981.28345817617,161094.3892861325,0,0
785,CASH_OUT,76299998,42338771,84862.16912435899,30291.5244800829,0.0,40324.403081692275,125186.57220605126,0,0
892,TRANSFER,62923379,55695399,61978.46368733847,88369.80689554653,57380.57505187729,19012.491141830324,80990.9548291688,1,0
24,TRANSFER,75888166,69332113,48390.158503622,154138.39415204676,105748.23564842476,296988.0697169836,345378.2282206056,0,0
628,DEBIT,14606013,90696256,72844.96450507082,52802.5692143786,125647.53371944942,96706.1534924169,169551.11799748772,0,0
663,CASH_IN,12859028,29695696,31652.29310758043,1079.7084367354826,32732.00154431592,242962.33375639046,274614.6268639709,0,0
850,CASH_IN,78301854,94812519,34225.21871180816,133700.98023019655,167926.1989420047,76392.19642912915,110617.41514093732,0,0
50,CASH_IN,65243811,90454699,19454.40728303956,194525.3208865105,213979.72816955007,204450.8166671788,223905.22395021835,0,0
502,DEBIT,20353380,82587073,56199.191518224,121365.31271771656,177564.50423594058,228068.35796690595,284267.54948512994,0,0
718,TRANSFER,97359946,25447088,31463.26945122725,23984.37178542603,0.0,178691.62218235328,210154.89163358053,0,0
498,TRANSFER,27611192,82603983,8446.24593488612,64146.61846893461,55700.372534048496,141472.85656504752,149919.10249993365,0,0
335,CASH_OUT,79894742,45725478,68503.75860545124,173528.3229440447,105024.56433859344,123552.27424418056,192056.0328496318,0,0
79,DEBIT,53332221,62848731,70778.24322846376,46513.61485136572,117291.85807982949,104660.4799628986,175438.72319136234,0,0
582,CASH_OUT,77054050,13652767,36005.641953718,121539.1806995216,85533.53874580361,278858.74327434774,314864.3852280657,0,0
27,DEBIT,35989873,64535116,7681.57271160772,80534.24165079957,88215.81436240728,249185.82233631873,256867.39504792646,0,0
271,CASH_OUT,20738143,44275088,42635.50876316856,41568.7442839298,0.0,289508.07319995377,332143.58196312236,0,0
562,PAYMENT,33367571,92952286,44239.12245044104,162681.37871293593,206920.50116337696,37289.16704566342,81528.28949610447,0,0
804,CASH_IN,33399440,76160592,66870.40178094032,148566.25529313806,215436.6570740784,219260.24256109327,286130.6443420336,0,0
247,CASH_IN,40221560,76407576,31548.48496195576,132318.21319185308,163866.69815380883,281502.13704631134,313050.6220082671,0,0
776,TRANSFER,93606276,89809246,68263.10198533273,47267.31805375024,0.0,54369.919849698046,122633.02183503078,0,0
591,PAYMENT,83865478,86810969,87150.13929032125,19571.40054329001,106721.53983361126,19948.880210033247,107099.01950035451,0,0
387,CASH_IN,44211526,54463609,144904.40621052694,115231.86596519324,42779.66285992977,222336.1947870177,367240.60099754465,1,0
702,TRANSFER,94546446,37357616,97892.16641642878,110735.56670788668,12843.400291457889,172341.93395397358,270234.10037040233,0,0
559,PAYMENT,20858587,98846597,38642.95003230933,37677.0018669746,76319.95189928393,252548.6330274816,291191.58305979095,0,0
973,CASH_IN,16642878,15183483,171913.52799457393,11249.338863034496,-74707.42513425247,41931.71298788685,213845.2409824608,1,0
361,CASH_OUT,68721081,39651873,42156.90313920395,16141.690838797196,0.0,238580.19355796705,280737.096697171,0,0
866,DEBIT,55905620,22191163,9448.803615626875,198554.1973025468,208003.00091817364,60488.19601432336,69936.99962995024,0,0
984,PAYMENT,20341018,18704539,12579.333592146446,156716.77894857674,169296.11254072317,49096.782859711355,61676.1164518578,0,0
488,TRANSFER,66577748,53070901,41449.260356363455,184397.49519303453,142948.23483667106,49279.739379297884,90728.99973566135,0,0
352,PAYMENT,72120184,26701963,76246.82774869062,39010.94444727267,115257.77219596328,244372.41606941464,320619.24381810526,0,0
701,TRANSFER,99238038,39137652,90032.22083505335,192113.70726468705,102081.48642963367,199559.16620886003,289591.38704391336,0,0
928,PAYMENT,60029023,10552744,66485.15089171992,28530.870294632416,95016.02118635234,156919.6274307358,223404.7783224557,0,0
256,TRANSFER,87995980,96453326,10530.90332826459,101816.36571329422,91285.46238502962,107649.14523705075,118180.04856531534,0,0
222,CASH_IN,52672563,42764395,67205.2560204317,165939.1368834128,233144.3929038445,263160.1622439325,330365.4182643642,0,0
884,CASH_OUT,11377049,23008165,63546.43779109017,69960.67090231588,6414.233111225709,117733.53222679062,181279.97001788078,0,0
753,CASH_IN,74907905,79749950,80578.3341901502,84965.7066353801,165544.0408255303,244979.83184147312,325558.1660316233,0,0
781,CASH_OUT,45848395,66167359,82526.61417855156,25637.02205981957,0.0,131740.47257106553,214267.0867496171,0,0
1,CASH_IN,62605188,43725976,86821.62554714011,24584.37599979455,111406.00154693464,113083.32882747227,199904.95437461237,0,0
546,CASH_IN,30835870,81192984,96819.2415317159,123913.64495573191,75504.02418987396,138803.93570088194,235623.17723259784,1,0
446,PAYMENT,55975312,84523248,149720.00658006273,135106.47372401133,60246.470433979965,90413.36224924262,240133.36882930534,1,0
79,DEBIT,12498864,84120919,72637.39740702946,155466.50281643865,119147.80411292391,224282.81405287533,296920.2114599048,1,0
236,TRANSFER,47514334,92282174,74029.46198081641,111336.41053635073,74321.6795459425,150816.11702774375,224845.57900856016,1,0
334,TRANSFER,21533988,62354567,17541.670795272224,129151.85845226118,111610.18765698896,69663.8085440452,87205.47933931742,0,0
889,TRANSFER,32898910,21877905,60426.31571728794,2703.454339944012,-27509.70351869996,269872.37198237056,330298.6876996585,1,0
349,CASH_OUT,20379709,31175813,116477.01127169892,32434.14542743761,-25804.36020841185,115167.36641196342,231644.37768366234,1,0
98,TRANSFER,72969560,71901403,77589.47023151723,196982.9532033809,119393.48297186368,163065.8583341966,240655.32856571383,0,0
82,TRANSFER,47740950,22815531,44683.89981405607,15198.701263166358,0.0,271941.6332893641,316625.53310342017,0,0
502,PAYMENT,96992588,96409740,44755.54977856472,135757.644452049,180513.1942306137,187271.39877419762,232026.94855276233,0,0
967,CASH_IN,63667934,18907916,95502.74173197072,35216.52660634324,130719.26833831397,35069.41221250922,130572.15394447994,0,0
477,TRANSFER,45830658,12697403,91964.29445372714,143343.7171535284,51379.422699801245,281949.63708404254,373913.9315377697,0,0
927,DEBIT,60556827,89264922,31126.36183302288,141198.08059239868,172324.44242542156,188312.41592142536,219438.77775444824,0,0
704,TRANSFER,79152294,31775271,158763.96859798132,46839.81195761804,-32542.17234137262,100471.68439712583,259235.65299510717,1,0
765,CASH_OUT,76244956,79697908,84849.73617127464,53926.879843840834,0.0,41781.621799016175,126631.35797029082,0,0
921,CASH_OUT,40617252,97187710,90602.84691372588,130954.14272041766,40351.29580669178,238207.5567810888,328810.40369481465,0,0
550,CASH_OUT,34028786,39212312,54164.27631062071,78017.20775604273,23852.931445422026,186021.82677855407,240186.10308917478,0,0
14,TRANSFER,90955177,38445305,62946.07687459888,38909.59393998226,0.0,160038.32759289644,222984.40446749533,0,0
392,PAYMENT,26619099,67767878,25698.85932638241,146335.91975749636,172034.7790838788,268167.7749152873,293866.6342416697,0,0
347,DEBIT,91847210,79686502,192580.171179225,30829.50486726683,-65460.58072234567,236579.16336735923,429159.3345465842,1,0
310,TRANSFER,91155539,78792859,63215.921620617824,171128.73282898933,107912.81120837152,45502.46391982535,108718.38554044318,0,0
386,PAYMENT,88464624,85764359,50356.31599468668,102933.90481036552,153290.2208050522,93516.62033866446,143872.93633335113,0,0
209,PAYMENT,18329548,75233529,6020.254522278799,21140.120775860138,27160.375298138937,74546.74194433972,80566.99646661853,0,0
357,TRANSFER,79495428,71267369,91594.33690149026,138814.4667061969,47220.12980470664,223183.8877718031,314778.22467329336,0,0
974,TRANSFER,63840158,68990690,154082.10330624835,103832.60791490808,26791.55626178392,10059.730420733815,164141.83372698215,1,0
601,PAYMENT,66345019,11152765,19277.18255834987,59611.514358961904,78888.69691731177,170966.90546139496,190244.0880197448,0,0
568,PAYMENT,46055505,16926216,60642.54783713545,84507.87604477096,145150.4238819064,228737.60572220717,289380.1535593426,0,0
94,PAYMENT,13448081,34927409,67749.56079045494,59667.54871749976,127417.1095079547,263029.69102852483,330779.25181897974,0,0
93,TRANSFER,59541290,12859481,153315.1273938727,52605.16714855681,-24052.396548379547,102624.52461477224,255939.65200864495,1,0
340,PAYMENT,66988396,85669821,71812.99277822269,32721.68416874244,104534.67694696512,246377.19140160386,318190.1841798265,0,0
597,CASH_OUT,47108508,62168561,58149.58025338314,72553.42662749518,14403.846374112043,33189.52108656217,91339.10133994531,0,0
445,TRANSFER,87751563,26994061,97369.34667623768,50197.44126321415,1512.767925095308,253935.68752035545,351305.0341965931,1,0
757,CASH_OUT,49522059,66058938,5379.170889144691,136686.89741078342,131307.72652163875,38246.598699594724,43625.769588739415,0,0
22,CASH_IN,28060081,76584484,10633.508389871356,136775.34823266126,147408.85662253262,119186.18716811018,129819.69555798153,0,0
291,TRANSFER,18125792,44821022,174798.5079665521,100368.04851112768,12968.794527851627,239188.6097338661,413987.1177004182,1,0
485,CASH_IN,97455358,30580148,69020.20534972717,155588.9054940642,224609.1108437914,44975.228204632134,113995.4335543593,0,0
784,PAYMENT,52366133,98290016,64563.13131625337,168267.94380120965,232831.075117463,68775.41856979244,133338.5498860458,0,0
306,PAYMENT,41720943,32574573,89206.9654323673,115953.29148685462,205160.25691922192,216675.77051791988,305882.7359502872,0,0
634,DEBIT,87291884,87140601,73290.416513861,123787.03255268675,197077.4490665477,216010.96096382232,289301.3774776833,0,0
128,PAYMENT,36875693,22907111,50840.46520158358,56577.18195727304,107417.64715885662,192344.28986558918,243184.75506717275,0,0
625,CASH_IN,72089686,32820691,99183.2609284384,178973.84014110395,278157.10106954235,208184.53334013,307367.7942685684,0,0
939,PAYMENT,96622933,18581104,26618.134537368223,4841.208884505965,31459.34342187419,162817.33300427886,189435.4675416471,0,0
273,TRANSFER,50271081,72939675,83320.83406194753,69720.49388856914,0.0,75539.71767208583,158860.55173403336,0,0
848,PAYMENT,38104660,85746018,154291.11994166253,144360.0843099712,67214.52433913993,103708.79805117584,257999.91799283837,1,0
442,DEBIT,91790817,35879855,64877.02653618466,16017.901934232248,80894.92847041691,54479.315040427704,119356.34157661237,0,0
503,PAYMENT,35738194,86663431,181977.8072058074,36633.90548565853,-54354.998117245166,272535.1684000885,454512.97560589586,1,0
130,CASH_IN,78036374,74219970,63379.07117816173,117857.14557257024,181236.21675073195,175017.53842983613,238396.60960799787,0,0
132,CASH_IN,27863282,54380621,14059.32523782824,111998.73429271158,126058.05953053982,120255.42502909197,134314.75026692022,0,0
597,PAYMENT,43421382,60063899,44300.6715646858,147785.659226191,192086.3307908768,138601.7410932398,182902.4126579256,0,0
935,CASH_IN,92794777,78047465,56148.2234095331,162522.52781763437,218670.75122716743,284185.0018835446,340333.2252930777,0,0
482,CASH_IN,68535487,73581538,84905.88548026788,25715.915702333823,110621.8011826017,46005.42093482406,130911.30641509194,0,0
862,DEBIT,44851991,19033598,76941.31082409543,3676.19795504841,-34794.457456999306,175868.94960503918,252810.2604291346,1,0
390,TRANSFER,18678422,43966579,91875.54300737711,137927.70393178123,46052.16092440412,151766.6036653398,243642.1466727169,0,0
593,DEBIT,13033749,85160105,44043.01856029082,60278.35915327184,104321.37771356266,183436.27063039434,227479.28919068514,0,0
999,CASH_OUT,39752737,53338817,78293.07785639467,125196.78278359072,86050.24385539339,5433.055146252153,83726.13300264682,1,0
985,DEBIT,68048130,44635534,79630.60543745068,30108.91761244494,109739.52304989562,261637.17268324544,341267.77812069614,0,0
325,PAYMENT,20443174,79772544,58310.93776537015,93808.00933319256,152118.94709856273,279635.4847450837,337946.42251045385,0,0
69,TRANSFER,87565309,66548690,96022.20505755865,100884.94921268738,4862.744155128748,169539.95507676268,265562.1601343213,0,0
660,PAYMENT,63803524,50197903,66036.97969310761,117015.56327464322,183052.54296775084,208995.2471630677,275032.2268561753,0,0
448,CASH_OUT,57649787,76372828,57896.31689407417,102634.00326611288,73685.84481907579,276749.81435318873,334646.1312472629,1,0
528,TRANSFER,23354399,18567326,52141.54725287485,99138.15404574278,73067.38041930535,212171.59029401958,264313.13754689443,1,0
819,CASH_IN,61570943,73612673,41379.152429057176,66546.8307967711,107925.98322582828,45761.712874278404,87140.86530333558,0,0
617,DEBIT,30976254,60668427,29931.84944182344,14236.047263617247,44167.89670544069,172886.50805004395,202818.35749186738,0,0
165,PAYMENT,22254468,81782439,74813.08573207005,17904.039359368464,92717.1250914385,182014.51391485677,256827.5996469268,0,0
488,CASH_OUT,59414808,97569158,20835.68473860304,86755.65488143073,65919.97014282769,127239.20139071581,148074.88612931885,0,0
713,CASH_IN,66320114,11859018,68149.96512680996,71158.6255641986,37083.64300079363,220933.27068741684,289083.2358142268,1,0
709,DEBIT,97160387,11192871,18960.009133305302,103226.96093489956,122186.97006820486,280310.10443070444,299270.1135640097,0,0
426,CASH_IN,43496767,56445762,12570.30515949203,60967.63385125339,73537.93901074542,277670.5538720329,290240.8590315249,0,0
697,DEBIT,26477222,66793121,188699.40324373936,137582.01829106486,43232.31666919518,135251.81142123963,323951.214664979,1,0
834,TRANSFER,60166164,68136188,88593.35222319808,172790.9644019021,84197.61217870403,33971.413752226574,122564.76597542464,0,0
265,CASH_IN,31819437,67736851,77495.09794587243,59772.63775737354,137267.73570324597,295452.35968870035,372947.45763457275,0,0
875,CASH_IN,70151549,35058531,60409.29724108131,38596.80158780572,8392.152967265065,251669.42593378024,312078.7231748615,1,0
612,CASH_IN,62054452,73268909,79735.70719693977,23236.114850817823,102971.8220477576,37398.80436098005,117134.51155791982,0,0
342,TRANSFER,73227702,78177373,26949.09475406387,123250.80811416249,96301.7133600986,276252.5647852117,303201.65953927557,0,0
832,CASH_OUT,96526608,78311533,88745.29465834126,88771.19822811388,25.903569772621267,260968.9086186385,349714.20327697974,0,0
726,DEBIT,42636189,95576345,13738.964480409024,37603.143439257794,51342.107919666814,155651.41713782164,169390.38161823066,0,0
278,CASH_IN,25023244,22297490,33641.20921429104,130627.34665837108,164268.5558726621,177382.63072347877,211023.8399377698,0,0
674,TRANSFER,76772167,83615188,130942.37759027556,29696.63660105688,-35774.5521940809,119700.81116103908,250643.18875131465,1,0
439,CASH_OUT,45115038,78914637,10299.479783316645,110860.14116959053,100560.66138627387,16428.4916466094,26727.971429926045,0,0
157,DEBIT,19583193,70099783,103136.90047838664,105429.67632505292,53861.22608585961,100559.17249377028,203696.07297215692,1,0
422,TRANSFER,51055434,27743721,38730.73235986546,146845.56023721668,108114.8278773512,240856.03457940344,279586.7669392689,0,0
251,DEBIT,15766457,22958227,78442.72250418393,11021.927988133351,89464.65049231728,1389.6069013808576,79832.32940556479,0,0
878,CASH_IN,96072669,46005238,124830.92317308216,177574.58637026607,115159.124783725,100049.75150734326,224880.67468042544,1,1
609,CASH_OUT,52821769,98253934,18095.643697289383,140598.34522936388,122502.7015320745,119450.60807728299,137546.25177457236,0,0
530,TRANSFER,14904944,90385572,73478.83351742088,43225.199669752445,0.0,161218.68088137687,234697.51439879776,0,0
327,CASH_OUT,37064562,75759245,25221.874144335965,36681.06972194793,11459.195577611968,275956.6849238282,301178.55906816415,0,0
961,CASH_IN,46736206,49889207,49086.1220237916,86332.04282875669,135418.16485254827,103903.79830978837,152989.92033357997,0,0
895,CASH_OUT,14786466,87451061,7562.571582999192,163513.06590891938,155950.49432592018,104085.96056886831,111648.5321518675,0,0
97,CASH_OUT,51664899,93384012,61790.48677465955,168589.99862782142,106799.51185316188,221250.37443292452,283040.8612075841,0,0
513,PAYMENT,22556872,58494146,66589.11804396556,104091.2184278766,170680.33647184217,135665.38226694215,202254.50031090772,0,0
216,CASH_OUT,53413250,24829107,157954.1857191256,172162.17253734748,93185.07967778468,67381.44688199459,225335.63260112022,1,0
132,DEBIT,52902810,75497509,95442.73380430418,1088.741838338114,96531.4756426423,135731.85483980802,231174.5886441122,0,0
260,TRANSFER,92494693,41571379,90999.3314998836,7034.926306319322,-38464.73944362248,42257.10611393996,133256.43761382357,1,1
125,PAYMENT,84484763,23335504,70797.01216484208,182364.31872734847,253161.33089219063,52916.09595186699,123713.10811670907,0,0
82,TRANSFER,78796251,62442027,71368.07092862933,155066.3859771832,83698.31504855388,149510.33182184392,220878.40275047324,0,0
283,TRANSFER,92375458,30407446,25247.647477065704,90141.21165007714,64893.56417301143,125677.63485136438,150925.28232843007,0,0
683,CASH_IN,84719320,63202652,65684.95495653401,150722.02629559743,216406.98125213143,274453.77032043,340138.725276964,0,0
59,CASH_IN,45472245,51634621,19828.64446089961,191127.8923446843,210956.53680558392,108718.16973498993,128546.81419588954,0,0
544,PAYMENT,64758020,42743954,126982.3612669328,154417.904776257,90926.7241427906,174176.50508341304,301158.86635034584,1,0
161,CASH_IN,40882692,19376041,99946.794741316,168474.2667636644,268421.06150498043,189679.2863758591,289626.0811171751,0,0
284,CASH_IN,79386829,23165219,188393.4723693661,152121.31627801235,57924.58009332931,3928.3369765000907,192321.80934586618,1,0
106,CASH_IN,58898555,73233465,55911.430293558486,33642.21848670832,5686.503339929077,199061.21160501317,254972.64189857166,1,0
105,TRANSFER,13583501,87508375,28823.57064316629,166714.82192914735,137891.25128598107,53410.79006092543,82234.36070409173,0,0
439,PAYMENT,61101849,37030127,60396.00516178612,39021.76400484201,99417.76916662812,288321.09524083656,348717.10040262266,0,0
228,TRANSFER,50467569,76420683,4968.854886926411,178522.2656088294,173553.41072190297,44598.818325933884,49567.673212860296,0,0
700,DEBIT,76166696,63173104,9477.152240574458,91729.9796162152,101207.13185678964,124387.23711810712,133864.38935868157,0,0
582,TRANSFER,43334114,88112851,3295.3412070622308,135395.3504622057,132100.00925514346,25604.900423593157,28900.241630655386,0,0
318,DEBIT,84820881,90865849,49921.991627933545,99448.1695761287,149370.16120406223,299062.2755537842,348984.2671817178,0,0
464,CASH_OUT,39281868,95706171,60064.65685242639,18798.18588332041,0.0,150658.50309937279,210723.15995179917,0,0
802,CASH_OUT,29282963,69743215,63029.43619792742,58144.46152413302,26629.74342516931,178615.50519601314,241644.94139394056,1,0
599,DEBIT,99513221,11353800,72125.23450521666,196746.3707994012,268871.60530461784,20122.943216528245,92248.17772174491,0,0
882,DEBIT,68541406,97875679,23047.203200741293,192142.95033396347,215190.1535347048,224988.14111975333,248035.34432049462,0,0
874,TRANSFER,51601701,75135971,117234.20217891334,64097.37953110946,5480.278441652787,62971.67792867573,180205.88010758907,1,0
472,DEBIT,61635623,72867766,185958.7223543239,199259.3608490452,106279.9996718832,269416.2868322141,455375.009186538,1,0
56,PAYMENT,85336648,91412521,69113.67594668458,169110.23909937992,238223.9150460645,61541.89214460215,130655.56809128672,0,0
625,CASH_OUT,61634863,26073428,88320.47336183161,122191.89988645092,33871.426524619324,57206.31619909997,145526.7895609316,0,0
13,CASH_OUT,78685400,67308644,61675.87296657711,8024.924052201898,-22813.012431086656,10964.900354428464,72640.77332100557,1,0
440,DEBIT,76503483,89978817,48680.23732474803,180289.3659076759,228969.60323242395,141620.08353299976,190300.3208577478,0,0
18,CASH_IN,52253356,78986851,70235.47469217649,111485.85585286394,181721.33054504043,169452.33997878493,239687.8146709614,0,0
694,CASH_IN,45746098,30006579,133250.85085017292,173695.2302405539,107069.80481546745,19712.59182850571,152963.44267867864,1,0
973,DEBIT,98760289,80740401,35667.32519830987,166885.82398114845,202553.1491794584,232658.28500850318,268325.610206813,0,0
113,PAYMENT,70337179,28414939,26147.117682873886,166601.2430402172,192748.3607230911,135986.6504244083,162133.76810728217,0,0
229,CASH_IN,75419793,48499787,94660.39129210608,139634.772142981,234295.16343508707,157317.08079827402,251977.4720903801,0,0
171,DEBIT,37646356,50488288,72633.08700187811,58283.027735209726,130916.11473708785,132228.82408146845,204861.91108334658,0,0
295,PAYMENT,38876135,83122602,58140.67780840604,67232.05154890397,38161.71264470095,120228.9182625978,178369.59607100385,1,0
189,PAYMENT,55076148,55110554,142413.848172499,61693.84251653727,-9513.081569712238,167892.09939246537,310305.9475649644,1,0
426,TRANSFER,61351176,53134110,79647.21243608557,4009.199906512939,0.0,46572.07377921375,126219.28621529932,0,0
977,PAYMENT,33356439,38406183,54710.82846193503,116513.78184296224,171224.61030489727,54578.43914858134,109289.26761051637,0,0
79,CASH_IN,68027158,49760409,64998.71029560725,139766.73408920655,204765.4443848138,258535.68630405518,323534.39659966243,0,0
658,CASH_IN,63790361,72824675,75379.28252248479,170773.1987050407,246152.4812275255,283834.63864008983,359213.9211625746,0,0
919,DEBIT,39288046,51705658,62204.69878900997,28033.08667654607,90237.78546555604,111992.79488392589,174197.49367293587,0,0
182,DEBIT,49952697,19696391,54012.53139900036,108836.62979536036,162849.1611943607,81223.40194306613,135235.93334206648,0,0
499,PAYMENT,99035872,62475439,74963.93229593347,1601.628134756572,76565.56043069003,193199.86297170472,268163.79526763817,0,0
798,CASH_OUT,40937621,91714536,72759.02791286574,19018.72954214589,0.0,122620.25132942892,195379.27924229467,0,0
762,TRANSFER,89255966,34757283,62990.94129431606,10842.348841198613,0.0,7615.906698103458,70606.84799241951,0,0
866,CASH_OUT,75049264,41551363,35985.34344405914,145095.60680309738,109110.26335903825,46845.77920985711,82831.12265391625,0,0
826,PAYMENT,76044422,14537934,40587.15109910516,16211.912775520632,56799.06387462579,214791.66865421925,255378.8197533244,0,0
708,PAYMENT,19511738,35539373,97044.15050292092,143290.596311758,240334.7468146789,197677.1825730454,294721.33307596634,0,0
835,CASH_OUT,80741711,42833861,11247.469369829669,49924.94088211667,38677.47151228701,8128.797751045047,19376.267120874716,0,0
71,TRANSFER,65428679,55614830,26857.806676111,175542.5921393879,148684.7854632769,66591.64857988483,93449.45525599582,0,0
248,CASH_OUT,73104558,61835654,94340.3416256332,162629.99767276284,115459.82685994625,69322.43897642141,163662.7806020546,1,1
146,DEBIT,37716760,56435988,83674.60131751715,191566.0434950553,275240.64481257246,201567.82307961854,285242.4243971357,0,0
618,CASH_IN,80182323,43405825,16375.929616335488,176752.4030916064,193128.33270794188,5913.161326309247,22289.090942644736,0,0
775,DEBIT,23857784,98738821,27702.69226627974,186665.88382326945,214368.5760895492,31232.574595372153,58935.26686165189,0,0
296,CASH_IN,64703332,36001683,6589.163797345946,171748.47930266155,178337.6431000075,239974.8256119568,246563.98940930274,0,0
582,PAYMENT,28467574,93720865,70601.46675242134,138676.38012297108,209277.8468753924,53563.39861630008,124164.86536872142,0,0
470,TRANSFER,69995310,92322056,23828.561453206858,34051.830425087195,10223.268971880338,195823.83235556242,219652.3938087693,0,0
506,CASH_OUT,24057099,38443664,38873.588319588336,54341.50377081859,15467.915451230256,71454.83431401795,110328.42263360629,0,0
193,TRANSFER,49401788,56969236,175118.81498708687,42545.39322605462,-45014.01426748881,29832.417827803547,204951.23281489042,1,1
68,CASH_OUT,51841296,61070812,89132.4804212895,120717.15753164112,31584.677110351626,72951.65729983622,162084.13772112573,0,0
494,DEBIT,99096010,46257792,41138.91573022037,100723.98759472028,141862.90332494065,216680.07955669775,257818.99528691813,0,0
817,DEBIT,57431501,68852902,109586.31972002528,173415.99943168473,118622.83957167208,256708.9404318857,366295.260151911,1,0
52,CASH_OUT,41363416,14524248,52436.2506846287,190534.57329981512,138098.32261518642,249065.95937009747,301502.21005472617,0,0
882,TRANSFER,11967683,78607698,96296.16988491648,80971.97792362887,0.0,119155.05888553645,215451.22877045293,0,0
363,CASH_OUT,40111371,16567564,60772.48724867059,101270.11065616248,40497.62340749188,200425.54097119384,261198.02821986444,0,0
797,PAYMENT,46994567,90645126,135777.24933356684,194303.27136082784,126414.64669404442,61495.28862474629,197272.53795831313,1,0
917,DEBIT,14516543,26921130,84112.31982079762,55247.78832462871,139360.10814542632,87944.31907830398,172056.63889910158,0,0
474,PAYMENT,28256270,53614184,154465.668905332,158478.15507176274,81245.32061909675,268900.74555633595,423366.41446166794,1,1
846,DEBIT,93079780,85449313,65843.37554175041,45047.98046704925,110891.35600879966,3900.5770532208107,69743.95259497123,0,0
521,DEBIT,77286694,18500412,28683.820087012788,136292.0230850544,164975.84317206717,25652.559256340424,54336.37934335321,0,0
763,CASH_IN,36748090,31674320,55966.08939591594,50723.12552771283,106689.21492362877,62365.8765438082,118331.96593972413,0,0
431,PAYMENT,66047717,39222673,27941.725641213343,176746.67776627737,204688.4034074907,7959.661162145914,35901.38680335926,0,0
844,PAYMENT,97144919,86826035,149247.98007008765,112295.58874733537,37671.59871229154,54430.630526939196,203678.61059702685,1,0
298,CASH_IN,76697756,96250637,92317.6394883004,37186.72817487692,129504.36766317733,174912.46829090765,267230.10777920805,0,0
435,TRANSFER,93656662,60607236,20672.252057321613,44873.83513969721,24201.5830823756,126427.36517774938,147099.617235071,0,0
696,PAYMENT,65920789,69600576,87412.17071140278,98769.83914162005,186182.0098530228,267801.5133230925,355213.68403449527,0,0
691,CASH_OUT,11061998,31283825,3055.476228968976,192320.40511497576,189264.9288860068,245233.06852153226,248288.54475050123,0,0
198,CASH_IN,10889151,99645477,9096.74507158114,153928.4327767309,163025.177848312,102545.20550936279,111641.95058094393,0,0
128,PAYMENT,75797481,50075879,85468.95738801251,97661.92856516902,183130.8859531816,77827.03002938775,163295.98741740026,0,0
532,TRANSFER,43962077,67164921,63059.29753061044,67543.82891244341,4484.531381832967,113907.72245018007,176967.0199807905,0,0
984,PAYMENT,86002671,48780701,74726.14144257463,109853.69866968851,184579.8401122632,177088.48275444232,251814.62419701694,0,0
411,DEBIT,16259703,77013394,20949.672905477208,149672.16668572393,170621.83959120113,80419.09224686287,101368.76515234009,0,0
934,CASH_OUT,84963729,91424849,53712.97472445445,156785.71769056,103072.74296610556,187244.6723547402,240957.64707919466,0,0
840,CASH_IN,81030838,54471123,73724.55016489477,64921.75961938893,138646.3097842837,122823.49565737213,196548.0458222669,0,0
65,DEBIT,65246553,31395755,62735.14055965615,144231.85364277544,206966.9942024316,165614.15425559407,228349.2948152502,0,0
694,TRANSFER,39907505,61365004,47175.15970145204,131557.7560072372,84382.59630578518,130837.958740595,178013.11844204704,0,0
